"ven_lati","ven_long","ven_vlrnot"
"-3.740415","-38.557988","282.68"
"-3.740415","-38.534022","121.88"
"-3.7404148","-38.5579877","27.9"
"-3.740414","-38.557967","107.59"
"-3.740411","-38.56187","615.61"
"-3.740405","-38.561839","41.3"
"-3.740404","-38.5675601","39.78"
"-3.740402","-38.524824","60.59"
"-3.740401","-38.556469","35.8"
"-3.740393","-38.524739","68.99"
"-3.740391","-38.533856","546.38"
"-3.74039","-38.562746","88.20"
"-3.740386","-38.545176","35.89"
"-3.740384","-38.533881","256.52"
"-3.740379","-38.564371","64.8"
"-3.740378","-38.53375","103.79"
"-3.740377","-38.546088","33.88"
"-3.740375","-38.546088","23.89"
"-3.740374","-38.558101","83.68"
"-3.74037","-38.533928","77.6"
"-3.740368","-38.566923","315.37"
"-3.740359","-38.533986","320.35"
"-3.740358","-38.533986","35.88"
"-3.740357","-38.524842","561.86"
"-3.740352","-38.558045","33.39"
"-3.740352","-38.549163","108.39"
"-3.7403518","-38.5491633","87.5"
"-3.740348","-38.566299","75.59"
"-3.740346","-38.568595","20.89"
"-3.740343","-38.566276","65.79"
"-3.740343","-38.530152","36.88"
"-3.740332","-38.566997","540.97"
"-3.74033","-38.567093","60.2"
"-3.7403257","-38.5353297","176.51"
"-3.740324","-38.563383","2729.99"
"-3.740318","-38.566969","364.96"
"-3.740314","-38.524714","58.39"
"-3.740308","-38.587317","76.49"
"-3.740306","-38.557759","259.16"
"-3.740299","-38.542415","27.48"
"-3.740297","-38.53377","160.39"
"-3.740296","-38.54606","31.79"
"-3.740295","-38.542564","37.8"
"-3.740293","-38.567153","594.07"
"-3.740292","-38.563556","30.78"
"-3.740289","-38.534738","255.86"
"-3.740282","-38.528272","29.88"
"-3.7402761","-38.5861884","71.2"
"-3.740275","-38.536805","241.45"
"-3.740271","-38.5861856","120.19"
"-3.7402701","-38.5486561","45.9"
"-3.74027","-38.553519","29.89"
"-3.740269","-38.545908","61.51"
"-3.740268","-38.559263","154.36"
"-3.740267","-38.544327","503.98"
"-3.740266","-38.54867","107.48"
"-3.7402656","-38.5486704","1584.84"
"-3.740264","-38.53526","32.38"
"-3.740262","-38.56922","66.77"
"-3.740262","-38.559224","833.45"
"-3.740258","-38.540674","17.88"
"-3.740253","-38.56493","37.78"
"-3.740251","-38.559224","1139.10"
"-3.740251","-38.546116","31.89"
"-3.740251","-38.540684","92.09"
"-3.74025","-38.545342","128.6"
"-3.74025","-38.542624","30.89"
"-3.740246","-38.535405","172.38"
"-3.740245","-38.58622","72.76"
"-3.740245","-38.546122","49.77"
"-3.740245","-38.540844","89.1"
"-3.74024","-38.549652","230.11"
"-3.74024","-38.538863","45.8"
"-3.740239","-38.543127","141.47"
"-3.740235","-38.547097","25.89"
"-3.740234","-38.531996","72.16"
"-3.74023","-38.565207","249.87"
"-3.740227","-38.562828","419.49"
"-3.740222","-38.562829","315.89"
"-3.740222","-38.542698","37.8"
"-3.740221","-38.551028","29.88"
"-3.740221","-38.54068","197.96"
"-3.740219","-38.567095","86.60"
"-3.740215","-38.56427","129.39"
"-3.740213","-38.528706","78.29"
"-3.740211","-38.545398","37.8"
"-3.740211","-38.52921","62.79"
"-3.740209","-38.566381","303.09"
"-3.740208","-38.566378","31.89"
"-3.740204","-38.569874","39.8"
"-3.740203","-38.544294","49.8"
"-3.740198","-38.540746","23.89"
"-3.740197","-38.5355","110.08"
"-3.740192","-38.534447","26.49"
"-3.740188","-38.543168","52.3"
"-3.740188","-38.5366","139.39"
"-3.740183","-38.545029","57.59"
"-3.740183","-38.5282","202.17"
"-3.740183","-38.528197","37.8"
"-3.740179","-38.545565","638.74"
"-3.740178","-38.525855","744.12"
"-3.740173","-38.550531","35.59"
"-3.740172","-38.551002","67.59"
"-3.74017","-38.556225","48.79"
"-3.74017","-38.52821","59.79"
"-3.740166","-38.53671","55.79"
"-3.7401655","-38.5367097","31.4"
"-3.740163","-38.556232","180.95"
"-3.740163","-38.546183","28.89"
"-3.740162","-38.536705","29.88"
"-3.740161","-38.564102","135.49"
"-3.740159","-38.569637","254.90"
"-3.740157","-38.556224","70.7"
"-3.740149","-38.556466","70.76"
"-3.7401447","-38.549506","61.8"
"-3.740142","-38.569657","115.97"
"-3.7401412","-38.5946171","44.8"
"-3.740138","-38.570088","265.36"
"-3.740137","-38.525127","44.39"
"-3.740136","-38.565295","23.89"
"-3.740135","-38.560685","42.79"
"-3.740133","-38.569611","211.65"
"-3.740133","-38.565283","474.30"
"-3.740132","-38.569611","20.89"
"-3.740131","-38.54405","34.89"
"-3.740128","-38.568406","67.77"
"-3.740126","-38.560886","410.91"
"-3.740121","-38.565196","64.79"
"-3.74012","-38.551458","212.19"
"-3.740119","-38.569601","30.88"
"-3.740118","-38.569097","34.68"
"-3.740118","-38.542456","20.88"
"-3.740117","-38.569609","149.07"
"-3.740112","-38.569586","34.79"
"-3.740108","-38.569729","20.89"
"-3.740105","-38.555469","126.79"
"-3.740104","-38.551444","33.68"
"-3.7401","-38.529302","300.86"
"-3.740099","-38.545523","1712.94"
"-3.740096","-38.549838","26.89"
"-3.740091","-38.549746","90.01"
"-3.740091","-38.547645","120.64"
"-3.740089","-38.558181","139.59"
"-3.740085","-38.569503","22.89"
"-3.7400845","-38.5652685","124.5"
"-3.74008","-38.548504","32.89"
"-3.740079","-38.54367","155.97"
"-3.740074","-38.550393","429.23"
"-3.740072","-38.546597","321.67"
"-3.74007","-38.569822","61.78"
"-3.74006","-38.544259","79.59"
"-3.740049","-38.596034","54.79"
"-3.740049","-38.552452","22.88"
"-3.740049","-38.55037","343.29"
"-3.740044","-38.543496","205.95"
"-3.740042","-38.552327","26.5"
"-3.740038","-38.562656","35.8"
"-3.740037","-38.569096","26.39"
"-3.740037","-38.551045","30.89"
"-3.740032","-38.54197","96.66"
"-3.74003","-38.5960286","35.69"
"-3.7400256","-38.5444995","125.6"
"-3.740023","-38.541971","23.89"
"-3.740023","-38.535083","28.88"
"-3.740021","-38.533714","46.89"
"-3.74002","-38.586695","90.79"
"-3.74002","-38.554231","113.68"
"-3.740019","-38.544819","35.8"
"-3.740016","-38.566257","47.89"
"-3.740016","-38.56367","47.58"
"-3.740014","-38.595752","104.39"
"-3.740013","-38.562557","433.16"
"-3.74001","-38.535998","432.43"
"-3.74001","-38.52317","55"
"-3.740007","-38.564479","32.89"
"-3.740006","-38.56261","237.06"
"-3.740005","-38.529185","99.4"
"-3.7400043","-38.5625066","32.8"
"-3.740004","-38.562507","308.56"
"-3.739999","-38.549189","19.88"
"-3.739998","-38.522623","68.79"
"-3.739996","-38.554235","23.89"
"-3.739992","-38.529441","114.67"
"-3.739991","-38.562552","30.89"
"-3.739989","-38.529406","62.79"
"-3.739983","-38.554924","52.6"
"-3.739981","-38.541981","576.18"
"-3.739976","-38.555451","1021.11"
"-3.739974","-38.55121","859.97"
"-3.739972","-38.558194","19.9"
"-3.73997","-38.536067","71.79"
"-3.739969","-38.564166","34.79"
"-3.739969","-38.529426","782.26"
"-3.739965","-38.558125","104.64"
"-3.739964","-38.555415","410.8"
"-3.739963","-38.564137","28.88"
"-3.739963","-38.551302","35.89"
"-3.7399605","-38.5555627","361.86"
"-3.739959","-38.528035","40.38"
"-3.739957","-38.555534","45.78"
"-3.739956","-38.567543","120.39"
"-3.739956","-38.528038","205.60"
"-3.7399556","-38.5675434","56.7"
"-3.739951","-38.551188","45.8"
"-3.739944","-38.533567","34.88"
"-3.73994","-38.525141","291.30"
"-3.739939","-38.539428","27.39"
"-3.739937","-38.525133","51.79"
"-3.739935","-38.567552","48.89"
"-3.739932","-38.564414","53.39"
"-3.739932","-38.529522","424.06"
"-3.739932","-38.525113","805.45"
"-3.739931","-38.529698","4879.13"
"-3.739929","-38.529698","30.69"
"-3.739928","-38.529706","41.88"
"-3.739928","-38.529705","254.05"
"-3.7399275","-38.5297053","89.7"
"-3.7399269","-38.5401527","568.25"
"-3.739925","-38.529423","249.66"
"-3.739924","-38.54926","37.8"
"-3.739922","-38.535218","49.8"
"-3.739911","-38.591518","42.78"
"-3.73991","-38.54627","23.89"
"-3.739906","-38.547629","23.89"
"-3.739906","-38.537054","204.37"
"-3.739906","-38.529359","38.88"
"-3.739905","-38.529355","81.04"
"-3.739903","-38.528248","48.1"
"-3.7399022","-38.5381658","175.2"
"-3.739902","-38.555097","40.79"
"-3.739901","-38.529641","929.40"
"-3.7399","-38.537662","600.39"
"-3.739897","-38.529124","573.90"
"-3.7398969","-38.5291235","61.6"
"-3.739896","-38.549963","26.89"
"-3.739895","-38.555095","70.79"
"-3.739895","-38.5525737","52.8"
"-3.739895","-38.518432","100.49"
"-3.739887","-38.534949","823.52"
"-3.739884","-38.548803","75.47"
"-3.73988","-38.564569","213.33"
"-3.739879","-38.560926","35.78"
"-3.739878","-38.525117","155.07"
"-3.739877","-38.569935","17.9"
"-3.739877","-38.562678","31.89"
"-3.7398763","-38.5458535","1844.0"
"-3.739875","-38.528312","41.7"
"-3.739874","-38.5350738","1565.24"
"-3.739868","-38.537218","27.89"
"-3.739868","-38.534889","1028.74"
"-3.739868","-38.525117","658.56"
"-3.7398677","-38.5348891","67.3"
"-3.739867","-38.534889","151.68"
"-3.739863","-38.567787","45.89"
"-3.739859","-38.529247","294.06"
"-3.739857","-38.564191","67.69"
"-3.739857","-38.529397","579.74"
"-3.739855","-38.569128","76.94"
"-3.73985","-38.565122","35.89"
"-3.739849","-38.564398","34.48"
"-3.739839","-38.563971","186.20"
"-3.739834","-38.555889","22.88"
"-3.739834","-38.541966","98.59"
"-3.739833","-38.52812","113.49"
"-3.7398328","-38.5620749","37.6"
"-3.73983265","-38.54600666089325","113.5"
"-3.739832","-38.542153","83.49"
"-3.739831","-38.544778","29.89"
"-3.73983","-38.546308","20.89"
"-3.739829","-38.566617","512.94"
"-3.739829","-38.538391","44.29"
"-3.7398244","-38.5311343","119.5"
"-3.739822","-38.564527","72.94"
"-3.739818","-38.54312","36.68"
"-3.7398121","-38.5378719","72.19"
"-3.739812","-38.537872","1435.81"
"-3.739807","-38.533666","70.6"
"-3.739805","-38.558944","83.13"
"-3.739805","-38.544414","93.13"
"-3.739796","-38.550491","43.79"
"-3.739796","-38.540859","166.29"
"-3.739794","-38.566677","45.89"
"-3.739785","-38.552089","37.8"
"-3.739774","-38.566531","38.6"
"-3.739771","-38.563823","41.88"
"-3.739768","-38.533654","71.67"
"-3.7397652","-38.5336579","457.70"
"-3.739765","-38.533658","6135.49"
"-3.739763","-38.533687","3949.60"
"-3.739761","-38.564548","30.88"
"-3.739758","-38.529654","80.6"
"-3.739753","-38.562155","340.07"
"-3.73975","-38.565904","60.67"
"-3.739749","-38.531458","41.78"
"-3.7397473","-38.5619871","91.6"
"-3.739744","-38.546639","188.17"
"-3.739738","-38.548563","61.78"
"-3.739734","-38.563898","21.88"
"-3.739732","-38.534591","96.29"
"-3.7397312","-38.5656581","62.8"
"-3.739729","-38.544879","20.89"
"-3.739729","-38.529429","138.27"
"-3.739727","-38.529776","60.39"
"-3.739725","-38.564203","30.89"
"-3.739725","-38.537815","109.79"
"-3.739722","-38.561281","987.14"
"-3.739721","-38.561281","31.79"
"-3.739721","-38.549179","26.39"
"-3.7397181","-38.5290516","427.33"
"-3.739718","-38.529052","1744.36"
"-3.739716","-38.558001","95.65"
"-3.739715","-38.555153","167.08"
"-3.739713","-38.565546","52.9"
"-3.739713","-38.535113","45.79"
"-3.739709","-38.529593","214.28"
"-3.739704","-38.540772","152.66"
"-3.739697","-38.564951","34.78"
"-3.739696","-38.56451","224.08"
"-3.739692","-38.529103","3683.29"
"-3.73969","-38.546046","64.8"
"-3.73969","-38.527036","1274.76"
"-3.739689","-38.542736","76.59"
"-3.739689","-38.52949","136.49"
"-3.739687","-38.56571","30.89"
"-3.739687","-38.54717","89.2"
"-3.739683","-38.5448551","3702.8"
"-3.739677","-38.547156","330.65"
"-3.739676","-38.559998","205.06"
"-3.739674","-38.564212","208.33"
"-3.739674","-38.558022","94.56"
"-3.739672","-38.557061","30.88"
"-3.739671","-38.56749","75.59"
"-3.7396684","-38.5294779","506.3"
"-3.739668","-38.529478","424.23"
"-3.739667","-38.562012","51.79"
"-3.739667","-38.546573","53.68"
"-3.739661","-38.546578","66.67"
"-3.7396539","-38.5224758","108.89"
"-3.73965","-38.559304","29.89"
"-3.739646","-38.568985","43.8"
"-3.739645","-38.558086","770.01"
"-3.73964","-38.546624","16.89"
"-3.739633","-38.548447","227.83"
"-3.739624","-38.557972","63.78"
"-3.739617","-38.564535","158.35"
"-3.739617","-38.564217","394.33"
"-3.739616","-38.547355","66.77"
"-3.739614","-38.529425","102.69"
"-3.739608","-38.529417","59.8"
"-3.739607","-38.529419","963.68"
"-3.739606","-38.533668","75.79"
"-3.739601","-38.56425","23.88"
"-3.739597","-38.558035","95.56"
"-3.739593","-38.528859","21.89"
"-3.739592","-38.551776","28.88"
"-3.739589","-38.58839","102.69"
"-3.739588","-38.559802","137.25"
"-3.739588","-38.535382","1759.65"
"-3.739587","-38.535381","50.24"
"-3.739584","-38.564223","305.37"
"-3.739584","-38.559776","188.03"
"-3.739581","-38.56516","252.25"
"-3.739581","-38.550557","134.3"
"-3.73958","-38.561844","138.46"
"-3.739577","-38.564226","762.59"
"-3.739575","-38.535379","26.88"
"-3.739574","-38.561306","44.25"
"-3.739573","-38.569012","66.29"
"-3.739572","-38.559922","52.7"
"-3.739571","-38.562024","1234.00"
"-3.739568","-38.557832","24.48"
"-3.739567","-38.538458","33.88"
"-3.739566","-38.564227","85.44"
"-3.739565","-38.551822","51.7"
"-3.7395642","-38.5426224","60.8"
"-3.739564","-38.542622","30.89"
"-3.73956","-38.529767","23.89"
"-3.7395591","-38.5620374","260.2"
"-3.739559","-38.542857","71.69"
"-3.739558","-38.542857","37.78"
"-3.739557","-38.533689","66.67"
"-3.739555","-38.528392","22.88"
"-3.739554","-38.528846","26.39"
"-3.739548","-38.559561","125.3"
"-3.739545","-38.56008","96.29"
"-3.739543","-38.564218","31.89"
"-3.739543","-38.533648","29.88"
"-3.739543","-38.533537","63.92"
"-3.7395397","-38.5989302","51.19"
"-3.739538","-38.563589","62.77"
"-3.739537","-38.542766","44.8"
"-3.73953","-38.527764","31.88"
"-3.739522","-38.542264","26.89"
"-3.739509","-38.526952","442.61"
"-3.739506","-38.53488","624.00"
"-3.7395054347167576","-38.53495930916578","101.8"
"-3.739501","-38.526975","46.39"
"-3.739496","-38.551811","283.79"
"-3.739485","-38.548824","95.71"
"-3.739483","-38.558369","137.33"
"-3.73948","-38.55679","495.94"
"-3.73948","-38.553959","105.02"
"-3.739473","-38.533492","40.78"
"-3.739472","-38.533945","66.66"
"-3.739466","-38.544605","88.69"
"-3.739465","-38.534874","31.79"
"-3.739464","-38.56277","66.79"
"-3.739464","-38.548503","63.56"
"-3.739457","-38.54846","26.88"
"-3.739451","-38.564912","110.2"
"-3.739446","-38.54944","63.71"
"-3.739441","-38.569082","64.8"
"-3.739438","-38.565396","551.46"
"-3.739437","-38.564984","78.17"
"-3.739437","-38.555003","47.77"
"-3.7394356","-38.5579057","179.05"
"-3.739432","-38.5578921","403.38"
"-3.739429","-38.549395","221.95"
"-3.739426","-38.543616","269.42"
"-3.739415","-38.537515","46.89"
"-3.739409","-38.563229","45.8"
"-3.739409","-38.536807","104.08"
"-3.7394041","-38.566892","25.8"
"-3.739398","-38.569004","195.89"
"-3.739397","-38.536859","443.73"
"-3.739393","-38.546","152.04"
"-3.739393","-38.53461","57.79"
"-3.739392","-38.550962","97.57"
"-3.739386","-38.542357","51.7"
"-3.739384","-38.56498","168.19"
"-3.739383","-38.56197","203.75"
"-3.739377","-38.535176","72.29"
"-3.739376","-38.561942","27.78"
"-3.7393719","-38.5377192","49.8"
"-3.739369","-38.554958","69.95"
"-3.739364","-38.544506","23.89"
"-3.739363","-38.564908","33.88"
"-3.739363","-38.544614","28.89"
"-3.73936","-38.527756","83.28"
"-3.739354","-38.5649106","45.9"
"-3.739352","-38.564253","78.45"
"-3.739345","-38.564257","35.79"
"-3.739345","-38.564256","33.78"
"-3.739343","-38.561928","23.89"
"-3.739339","-38.591001","58.79"
"-3.739337","-38.534856","39.38"
"-3.739336","-38.564438","28.89"
"-3.739334","-38.560408","30.88"
"-3.739324","-38.548224","30.88"
"-3.739321","-38.542644","35.24"
"-3.739318","-38.551906","31.79"
"-3.739317","-38.564349","178.88"
"-3.739314","-38.546185","23.89"
"-3.7393088","-38.5643414","137.3"
"-3.739308","-38.559146","65.69"
"-3.739304","-38.567458","30.88"
"-3.739296","-38.557844","33.39"
"-3.739293","-38.53402","328.59"
"-3.739291","-38.56234","75.6"
"-3.739286","-38.562347","29.89"
"-3.739283","-38.562342","159.1"
"-3.739282","-38.560491","26.88"
"-3.739281","-38.562342","108.3"
"-3.739281","-38.562287","288.07"
"-3.73928","-38.562287","2733.79"
"-3.739279","-38.562355","34.89"
"-3.739277","-38.558521","389.79"
"-3.7392768","-38.558521","21.79"
"-3.739271","-38.561175","417.97"
"-3.739256","-38.533528","130.59"
"-3.739254","-38.558357","23.89"
"-3.7392536","-38.5583569","101.4"
"-3.739246","-38.533392","38.88"
"-3.739242","-38.544665","23.89"
"-3.7392418","-38.5624288","47.8"
"-3.739229","-38.545412","25.89"
"-3.739227","-38.562354","792.70"
"-3.739227","-38.562079","1735.65"
"-3.739224","-38.545014","230.26"
"-3.739224","-38.542901","78.94"
"-3.739222","-38.564906","198.7"
"-3.739212","-38.555481","23.88"
"-3.739207","-38.558029","213.23"
"-3.739199","-38.563074","384.49"
"-3.739195","-38.563086","65.39"
"-3.73919","-38.56376","187.77"
"-3.739189","-38.527627","634.72"
"-3.739188","-38.53239","19.88"
"-3.739185","-38.542151","109.6"
"-3.739179","-38.569001","98.8"
"-3.73917","-38.557741","825.59"
"-3.739169","-38.567437","266.79"
"-3.739168","-38.563857","389.2"
"-3.739168","-38.547311","56.8"
"-3.739161","-38.538603","36.88"
"-3.739146","-38.518487","69.11"
"-3.739143","-38.542901","45.8"
"-3.739139","-38.54888","29.88"
"-3.739136","-38.562459","256.36"
"-3.739135","-38.554745","159.36"
"-3.739135","-38.534979","45.79"
"-3.7391337","-38.5649945","528.00"
"-3.7391326","-38.5624724","237.5"
"-3.739129","-38.538707","44.78"
"-3.739127","-38.563832","76.94"
"-3.739126","-38.55435","36.88"
"-3.739124","-38.554346","63.79"
"-3.739123","-38.569319","32.88"
"-3.739123","-38.543725","52.29"
"-3.739117","-38.547437","81.8"
"-3.739115","-38.54207","245.44"
"-3.739114","-38.554998","56.39"
"-3.739111","-38.551475","45.8"
"-3.739111","-38.549405","95.49"
"-3.73911","-38.546642","26.88"
"-3.739109","-38.516386","141.49"
"-3.739102","-38.540176","79.26"
"-3.739102","-38.5164","151.46"
"-3.739097","-38.563064","48.89"
"-3.739097","-38.547147","123.35"
"-3.739096","-38.558195","230.00"
"-3.739096","-38.547157","44.89"
"-3.739091","-38.53338","545.43"
"-3.73909","-38.565473","363.85"
"-3.73909","-38.540213","44.89"
"-3.739085","-38.563193","23.89"
"-3.739084","-38.54873","121.37"
"-3.739081","-38.533535","302.10"
"-3.73908","-38.559259","23.89"
"-3.739078","-38.544897","332.07"
"-3.739076","-38.529349","109.96"
"-3.739074","-38.554342","110.49"
"-3.739074","-38.551637","108.08"
"-3.739065","-38.549609","20.89"
"-3.739062","-38.555141","171.29"
"-3.739059","-38.534678","34.88"
"-3.739058","-38.528343","85.59"
"-3.7390571","-38.5346712","78.7"
"-3.739054","-38.514758","42.88"
"-3.739051","-38.564336","35.79"
"-3.73905","-38.562534","543.02"
"-3.739049","-38.534823","89.5"
"-3.739048","-38.530344","70.69"
"-3.739045","-38.533657","35.48"
"-3.739029","-38.551024","281.29"
